,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bootstrap,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
76,66.19581227302551,1.017569573561332,0.33653688430786133,0.03343835168660445,True,100,auto,5,200,1200,"{'bootstrap': True, 'max_depth': 100, 'max_features': 'auto', 'min_samples_leaf': 5, 'min_samples_split': 200, 'n_estimators': 1200}",-0.7178618838986608,-0.7122061033598855,-0.7300563872660895,-0.735347947888566,-0.7203624159649623,-0.7231669476756328,0.008390355796579483,173,-0.6606677507349896,-0.6614753789386931,-0.6511232684451681,-0.6637129276859933,-0.6578517899978495,-0.6589662231605388,0.004346864676961758
77,88.17740859985352,0.9770618618905982,0.4883519172668457,0.06748158762071454,True,100,auto,5,200,1600,"{'bootstrap': True, 'max_depth': 100, 'max_features': 'auto', 'min_samples_leaf': 5, 'min_samples_split': 200, 'n_estimators': 1600}",-0.7174819009848572,-0.7132675655699141,-0.7291218418681913,-0.734055238965571,-0.7199804152689796,-0.7227813925315026,0.007664775260152877,163,-0.6593883711167468,-0.6614883530620811,-0.6505697536776142,-0.662560184400226,-0.6573811425366067,-0.6582775609586549,0.004244945411900851
78,108.46815748214722,2.000285122912977,0.5878039360046386,0.056796761454990206,True,100,auto,5,200,2000,"{'bootstrap': True, 'max_depth': 100, 'max_features': 'auto', 'min_samples_leaf': 5, 'min_samples_split': 200, 'n_estimators': 2000}",-0.7181276912777906,-0.7131038346078313,-0.7302441751540633,-0.7343288882001582,-0.7204415498176937,-0.7232492278115075,0.007857866861856393,174,-0.6597347678041428,-0.6612114542971562,-0.6509402193959906,-0.6628070789731597,-0.6577678405550468,-0.6584922722050992,0.00412586007654817
79,131.02206735610963,0.8675793164953899,0.6588730812072754,0.05240492231465565,True,100,auto,5,200,2400,"{'bootstrap': True, 'max_depth': 100, 'max_features': 'auto', 'min_samples_leaf': 5, 'min_samples_split': 200, 'n_estimators': 2400}",-0.7178863127913805,-0.7138693313272424,-0.7302022174530562,-0.7336661432617979,-0.7196250372961964,-0.7230498084259347,0.007570144311136685,168,-0.6592962589091792,-0.6617441603293458,-0.6508696671513322,-0.6622201909176182,-0.6572608652595524,-0.6582782285134056,0.004111202896515531
80,77.73011531829835,0.7971255081971507,0.406123685836792,0.03785944327774541,True,100,auto,10,80,1200,"{'bootstrap': True, 'max_depth': 100, 'max_features': 'auto', 'min_samples_leaf': 10, 'min_samples_split': 80, 'n_estimators': 1200}",-0.6791057889516225,-0.6742635669502615,-0.6893446697997132,-0.6928433022779739,-0.6774848617150153,-0.6826084379389173,0.007187290487922888,35,-0.572250524019844,-0.5736179103360323,-0.5652880860277925,-0.574645580676263,-0.5694156106418294,-0.5710435423403523,0.0033714772579989598
81,106.62251410484313,1.5734494835630946,0.6037645816802979,0.08166820804093315,True,100,auto,10,80,1600,"{'bootstrap': True, 'max_depth': 100, 'max_features': 'auto', 'min_samples_leaf': 10, 'min_samples_split': 80, 'n_estimators': 1600}",-0.6794152297758698,-0.6730409837632154,-0.6899688063632581,-0.6925994770849105,-0.6775792858719621,-0.6825207565718432,0.00749643348182868,34,-0.5719209526345773,-0.5734138079369216,-0.5651950396927413,-0.5744173430650351,-0.5691701544808865,-0.5708234595620324,0.003323941103482553
82,132.80680651664733,1.0012376919379888,0.7203450679779053,0.11702052602413067,True,100,auto,10,80,2000,"{'bootstrap': True, 'max_depth': 100, 'max_features': 'auto', 'min_samples_leaf': 10, 'min_samples_split': 80, 'n_estimators': 2000}",-0.6797343271177609,-0.6736823767654567,-0.6908837987790023,-0.692564512442718,-0.6784490369329296,-0.6830628104075736,0.007373037944710973,40,-0.5726371026028965,-0.5733762619439341,-0.5649160284961279,-0.574167586588209,-0.5694191306219675,-0.5709032220506269,0.003400804550258837
83,161.60550317764282,1.5036128890163347,0.8449944972991943,0.0660573359408828,True,100,auto,10,80,2400,"{'bootstrap': True, 'max_depth': 100, 'max_features': 'auto', 'min_samples_leaf': 10, 'min_samples_split': 80, 'n_estimators': 2400}",-0.6796227636865094,-0.674363695381846,-0.6908388204515443,-0.6923419313527736,-0.6780512847616128,-0.6830436991268573,0.0071998681166865145,39,-0.572006872158905,-0.5732988016712972,-0.564354738796321,-0.5744592025282512,-0.5698594093894334,-0.5707958049088416,0.003564164082349861
84,75.47619481086731,1.2405086808245893,0.3926385402679443,0.025588804194228865,True,100,auto,10,100,1200,"{'bootstrap': True, 'max_depth': 100, 'max_features': 'auto', 'min_samples_leaf': 10, 'min_samples_split': 100, 'n_estimators': 1200}",-0.6866041317519185,-0.6811232069787179,-0.6993151386114455,-0.7003460995641316,-0.6871294333651558,-0.6909036020542738,0.007593426479330917,83,-0.5932799235164159,-0.5955152628481956,-0.5862906439938864,-0.5957933795291256,-0.5909949191144229,-0.5923748258004093,0.0035011274481116174
85,100.96551895141602,1.8524747355778561,0.5400580883026123,0.07222137909971847,True,100,auto,10,100,1600,"{'bootstrap': True, 'max_depth': 100, 'max_features': 'auto', 'min_samples_leaf': 10, 'min_samples_split': 100, 'n_estimators': 1600}",-0.6872249929801573,-0.6815831283212482,-0.6991862805427715,-0.7005664641859397,-0.6866042158562083,-0.6910330163772649,0.007493704613777323,89,-0.5934983769545343,-0.5960977029804873,-0.5864916787086069,-0.5954258775445188,-0.5910996011936851,-0.5925226474763665,0.003480214352624823
86,129.01800179481506,1.4438740157041046,0.6490328311920166,0.05746835320977009,True,100,auto,10,100,2000,"{'bootstrap': True, 'max_depth': 100, 'max_features': 'auto', 'min_samples_leaf': 10, 'min_samples_split': 100, 'n_estimators': 2000}",-0.6867470834417921,-0.6819034387146777,-0.6983780350484065,-0.7008932292859338,-0.6867680870616604,-0.690937974710494,0.007362553426404039,84,-0.5939403254495255,-0.5958969290598288,-0.5860005741997181,-0.5954780316414939,-0.5908415503003746,-0.5924314821301883,0.0036729240270645326
87,151.8582682609558,1.9036805512860402,0.8085771560668945,0.029459061117623662,True,100,auto,10,100,2400,"{'bootstrap': True, 'max_depth': 100, 'max_features': 'auto', 'min_samples_leaf': 10, 'min_samples_split': 100, 'n_estimators': 2400}",-0.6871427797368848,-0.681915237232149,-0.6984719739256254,-0.701058340232719,-0.6868685292449113,-0.6910913720744579,0.007368025130370798,94,-0.5933908071725617,-0.5958698368615014,-0.5865888848583637,-0.5957692181447104,-0.590687720195337,-0.5924612934464949,0.0034944319850635196
88,70.6061770439148,1.7431648136882598,0.37120351791381834,0.015954493464184823,True,100,auto,10,140,1200,"{'bootstrap': True, 'max_depth': 100, 'max_features': 'auto', 'min_samples_leaf': 10, 'min_samples_split': 140, 'n_estimators': 1200}",-0.6989365730665172,-0.6956671385328674,-0.7129854359895831,-0.7127370508529715,-0.7007491211349594,-0.7042150639153797,0.007245494338250788,135,-0.6272811297091845,-0.6296463031186679,-0.618942883767595,-0.6282495426694844,-0.6239693642529748,-0.6256178447035813,0.0038260533108847266
89,93.91573948860169,1.811822747006881,0.4952988147735596,0.07099142749373831,True,100,auto,10,140,1600,"{'bootstrap': True, 'max_depth': 100, 'max_features': 'auto', 'min_samples_leaf': 10, 'min_samples_split': 140, 'n_estimators': 1600}",-0.699549816735965,-0.6944750926688684,-0.7126563161390771,-0.7123910778484102,-0.7025270252173937,-0.7043198657219429,0.007176741204999548,138,-0.6272981050700874,-0.6290973779822792,-0.6190014811063705,-0.6280132664748082,-0.6245421621015566,-0.6255904785470203,0.0036221012679673826
90,118.68771104812622,1.3278483687825515,0.6560474395751953,0.040429096524322396,True,100,auto,10,140,2000,"{'bootstrap': True, 'max_depth': 100, 'max_features': 'auto', 'min_samples_leaf': 10, 'min_samples_split': 140, 'n_estimators': 2000}",-0.6998220884785787,-0.6945084056346532,-0.712706255715964,-0.7133547202054151,-0.7019073900816845,-0.7044597720232592,0.007405093540176779,142,-0.6273693082417144,-0.628620250627402,-0.618859392817595,-0.6278396051338391,-0.6238156869800637,-0.6253008487601228,0.0036177423203164233
91,145.63858308792115,2.0912875940603004,0.7129291534423828,0.056847223481799325,True,100,auto,10,140,2400,"{'bootstrap': True, 'max_depth': 100, 'max_features': 'auto', 'min_samples_leaf': 10, 'min_samples_split': 140, 'n_estimators': 2400}",-0.6990689009249451,-0.6951364915434416,-0.7127966969367725,-0.7135331878339912,-0.70120454099276,-0.7043479636463821,0.007461236694921456,139,-0.627036038222801,-0.6291622899601346,-0.619005508697774,-0.628994494357627,-0.6243869805378772,-0.6257170623552428,0.003772662753465513
92,65.06928753852844,1.4924656699552787,0.34035463333129884,0.03722378747026985,True,100,auto,10,200,1200,"{'bootstrap': True, 'max_depth': 100, 'max_features': 'auto', 'min_samples_leaf': 10, 'min_samples_split': 200, 'n_estimators': 1200}",-0.7179695361072279,-0.7151259651055494,-0.7330123876720076,-0.7340837679792991,-0.724557076537098,-0.7249497466802365,0.007665777700480652,191,-0.6669033564183405,-0.6681593311080279,-0.6569474967997009,-0.6708253796588777,-0.6626106028186816,-0.6650892333607257,0.004859041069862344
93,86.8538411617279,2.2504362018117448,0.45270447731018065,0.05191156807891223,True,100,auto,10,200,1600,"{'bootstrap': True, 'max_depth': 100, 'max_features': 'auto', 'min_samples_leaf': 10, 'min_samples_split': 200, 'n_estimators': 1600}",-0.7171450707051424,-0.7153824558808709,-0.7335288484168666,-0.7337912633580947,-0.7234371953538625,-0.7246569667429675,0.007824047995056147,186,-0.6663353215337188,-0.6684416276086792,-0.6576490578412796,-0.6698002595905926,-0.6629306833351499,-0.665031389981884,0.004358528920582691
94,108.71080317497254,1.2433457127888758,0.564492130279541,0.04060111562977929,True,100,auto,10,200,2000,"{'bootstrap': True, 'max_depth': 100, 'max_features': 'auto', 'min_samples_leaf': 10, 'min_samples_split': 200, 'n_estimators': 2000}",-0.7174890414658287,-0.7152781291276786,-0.7330021436433021,-0.7337411229992696,-0.7240925294327459,-0.724720593333765,0.007639423642412839,187,-0.6663710049503981,-0.6680721265058416,-0.6570974027769135,-0.6695759986951628,-0.6629964779561923,-0.6648226021769018,0.004439936337656197
95,130.47660417556762,1.9532427576617462,0.6828837394714355,0.0367829654555468,True,100,auto,10,200,2400,"{'bootstrap': True, 'max_depth': 100, 'max_features': 'auto', 'min_samples_leaf': 10, 'min_samples_split': 200, 'n_estimators': 2400}",-0.717138669335614,-0.713825986445283,-0.7331461515060522,-0.7332069957464598,-0.7239454893869843,-0.7242526584840786,0.007983646512761525,177,-0.6663382487025107,-0.6676114945769297,-0.6574208530757655,-0.6698809463215505,-0.6633597952148077,-0.6649222675783127,0.00430204552971157
96,89.36056909561157,1.3211188044225657,0.4817875862121582,0.07047231914904126,True,150,auto,1,80,1200,"{'bootstrap': True, 'max_depth': 150, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 80, 'n_estimators': 1200}",-0.6806228272499193,-0.6713367774840383,-0.6837654331458787,-0.6906780024541403,-0.6702146012259007,-0.6793235283119755,0.007708482610419082,18,-0.5318104240144994,-0.5277790258355511,-0.5202909609069859,-0.5299489770331373,-0.5264297991126019,-0.5272518373805551,0.00393605767910117
